,open,high,low,close,volume,adjclose,dividend,split
2024-05-01 14:44:32.726873,790.7481935145845,816.6848745436932,768.3041819847515,797.8528760514515,3891005,797.8528760514515,0.0,1.0
2024-05-02 14:44:32.726873,794.5064906788314,827.2652490670023,792.2666148089415,804.5432918311647,5936600,804.5432918311647,0.0,1.0
2024-05-03 14:44:32.726873,790.9113689742393,794.6637569489703,767.9641558668235,792.0614927972056,5736319,792.0614927972056,0.0,1.0
2024-05-04 14:44:32.726873,802.729249139452,838.7763716547794,788.2209594087018,807.4657713922479,1257681,807.4657713922479,0.0,1.0
2024-05-05 14:44:32.726873,800.5095338582772,818.6526355486425,773.8086096901202,797.8397669469657,9482626,797.8397669469657,0.0,1.0
2024-05-06 14:44:32.726873,787.5360721939611,822.0701549407624,758.9569867539402,801.0665789855838,6629481,801.0665789855838,0.0,1.0
2024-05-07 14:44:32.726873,813.2484651931891,831.1709465662815,797.4644379857617,798.1038129985851,3054780,798.1038129985851,0.0,1.0
2024-05-08 14:44:32.726873,838.7828225645258,855.5904811335561,798.4815850587418,822.7810236033312,8991208,822.7810236033312,0.0,1.0
2024-05-09 14:44:32.726873,810.6355787636289,833.3187969571043,800.0020400785241,804.2606321482251,5423408,804.2606321482251,0.0,1.0
2024-05-10 14:44:32.726873,795.1022146034946,801.2738077702496,763.3867551743529,793.955857743408,1842186,793.955857743408,0.0,1.0
2024-05-11 14:44:32.726873,806.7024109234748,820.2902092575122,774.9628943031095,812.8957787913616,6352727,812.8957787913616,0.0,1.0
2024-05-12 14:44:32.726873,802.5478037718211,837.1290116451479,754.2031355638093,792.599255807982,8116355,792.599255807982,0.0,1.0
2024-05-13 14:44:32.726873,812.997062095484,851.4565166513718,792.9778605161971,807.0336908951025,8226585,807.0336908951025,0.0,1.0
2024-05-14 14:44:32.726873,774.8853333403846,800.1471731294074,750.4193496084202,785.4857163436199,6538917,785.4857163436199,0.0,1.0
2024-05-15 14:44:32.726873,804.9550725167513,815.851937416941,786.5669274582638,791.9379197307959,2124905,791.9379197307959,0.0,1.0
2024-05-16 14:44:32.726873,817.7414601449614,844.0727164860094,786.0611947198112,807.3257552158341,4105958,807.3257552158341,0.0,1.0
2024-05-17 14:44:32.726873,827.5044905250619,844.4159586257977,811.5864262965396,812.8791712944595,6559277,812.8791712944595,0.0,1.0
2024-05-18 14:44:32.726873,814.6348965781102,815.6689271390031,774.4674333810526,807.3455509437679,4258084,807.3455509437679,0.0,1.0
2024-05-19 14:44:32.726873,808.2629604437745,814.5735784751837,799.3273742529689,804.6127479453484,9593059,804.6127479453484,0.0,1.0
2024-05-20 14:44:32.726873,800.269864335854,831.6381025048845,791.3307240204261,802.8955564507005,2980290,802.8955564507005,0.0,1.0
2024-05-21 14:44:32.726873,804.9547438535056,831.4749414974671,782.1957315560671,791.2587361402818,1403322,791.2587361402818,0.0,1.0
2024-05-22 14:44:32.726873,810.6820277754299,811.7803394827955,792.7820994526052,798.9828765973716,5310796,798.9828765973716,0.0,1.0
2024-05-23 14:44:32.726873,787.1281422858932,810.610184162115,777.7229051828965,801.7122936090834,6181057,801.7122936090834,0.0,1.0
2024-05-24 14:44:32.726873,801.5484223775459,826.4669866856475,786.5682968018896,817.0272662182331,8017403,817.0272662182331,0.0,1.0
2024-05-25 14:44:32.726873,806.0268563605057,837.2422396529902,771.0148583510681,810.0295894890912,5077716,810.0295894890912,0.0,1.0
2024-05-26 14:44:32.726873,798.9026775772741,799.6900176466964,750.9286703030688,789.1003676771419,7941447,789.1003676771419,0.0,1.0
2024-05-27 14:44:32.726873,825.898842121523,830.1979999873216,806.9028781319317,810.1089715620798,6037285,810.1089715620798,0.0,1.0
2024-05-28 14:44:32.726873,791.9238994190083,835.2774887481572,776.744710530719,803.1546717013314,2908802,803.1546717013314,0.0,1.0
2024-05-29 14:44:32.726873,803.387226860316,810.559251906243,792.2313277176119,800.3736371397976,8334901,800.3736371397976,0.0,1.0
2024-05-30 14:44:32.726873,809.5216619556455,839.9440683973987,788.5357175711248,813.3969826686284,2548075,813.3969826686284,0.0,1.0
2024-05-31 14:44:32.726873,833.0980561315134,843.0195367262147,781.6375058203074,817.7275776425419,1493948,817.7275776425419,0.0,1.0
2024-06-01 14:44:32.726873,828.0463827937075,832.1634870724248,781.1373707307282,816.867746246107,5168962,816.867746246107,0.0,1.0
2024-06-02 14:44:32.726873,810.1171795997078,819.9670780761857,786.7337470816848,799.3001324600814,7520645,799.3001324600814,0.0,1.0
2024-06-03 14:44:32.726873,803.7297949800585,833.7993125067082,780.8357886653683,804.7375465711582,7689921,804.7375465711582,0.0,1.0
2024-06-04 14:44:32.726873,808.5154590489752,845.9901245780113,776.1960531694662,811.2796672810687,9383190,811.2796672810687,0.0,1.0
2024-06-05 14:44:32.726873,810.4469965774651,851.8100214410122,789.8452129456147,817.8598468756192,8228161,817.8598468756192,0.0,1.0
2024-06-06 14:44:32.726873,789.1928112931788,819.405871521935,752.2668323065434,803.4500158633053,1780641,803.4500158633053,0.0,1.0
2024-06-07 14:44:32.726873,818.2888036745062,845.6231330323619,789.6650569622126,806.5225311124827,5466134,806.5225311124827,0.0,1.0
2024-06-08 14:44:32.726873,807.4340893881267,815.7096547835238,768.3059587541999,797.4531337764232,2554205,797.4531337764232,0.0,1.0
2024-06-09 14:44:32.726873,812.6166184164127,824.5274542794702,788.6276298910117,796.6917799130395,7606963,796.6917799130395,0.0,1.0
2024-06-10 14:44:32.726873,833.1448994284304,870.4837801972243,788.7476334133805,816.9164670151507,7651143,816.9164670151507,0.0,1.0
2024-06-11 14:44:32.726873,824.3146548104751,824.8505386150064,800.0871462666761,822.4909717142797,3551331,822.4909717142797,0.0,1.0
2024-06-12 14:44:32.726873,817.0432270961425,820.5364353958216,768.3982119581333,808.3458328501307,4127748,808.3458328501307,0.0,1.0
2024-06-13 14:44:32.726873,833.8133962941941,842.4803135165037,781.2442588376945,819.2386256822169,5001070,819.2386256822169,0.0,1.0
2024-06-14 14:44:32.726873,824.3269516164527,825.4205121534013,788.263188202834,812.9570195911357,8365624,812.9570195911357,0.0,1.0
2024-06-15 14:44:32.726873,794.9113743702159,810.3117004959504,774.2412475876365,803.0268244319707,3883791,803.0268244319707,0.0,1.0
2024-06-16 14:44:32.726873,811.6205822611064,836.936665881012,795.389004479712,813.2293406704688,4496605,813.2293406704688,0.0,1.0
2024-06-17 14:44:32.726873,812.8933990705206,842.5196804819174,784.1032583664285,825.133112917407,5948600,825.133112917407,0.0,1.0
2024-06-18 14:44:32.726873,824.2346002135575,861.0231457586318,797.1857556062763,809.5318494990104,7416438,809.5318494990104,0.0,1.0
2024-06-19 14:44:32.726873,829.1805341045243,863.0709485606536,819.8992447302969,825.6739090856126,6311499,825.6739090856126,0.0,1.0
2024-06-20 14:44:32.726873,775.4579765266312,797.3660668768754,766.9221611922761,783.9673841239377,1308623,783.9673841239377,0.0,1.0
2024-06-21 14:44:32.726873,824.1428490124848,834.8329473889181,779.2166041722454,818.5212228459501,4647371,818.5212228459501,0.0,1.0
2024-06-22 14:44:32.726873,815.143576179633,830.6187675517192,790.236534882548,811.3100311219421,4296903,811.3100311219421,0.0,1.0
2024-06-23 14:44:32.726873,803.0050126244344,831.4225712194632,767.0677349554811,807.5868495722644,6998223,807.5868495722644,0.0,1.0
2024-06-24 14:44:32.726873,799.0859341530868,822.5103434983465,768.8023758258128,811.6318934796407,2147116,811.6318934796407,0.0,1.0
2024-06-25 14:44:32.726873,796.4043701239591,821.2581160149164,790.4484808014478,790.9759592056395,4772763,790.9759592056395,0.0,1.0
2024-06-26 14:44:32.726873,809.449280589095,826.0191789556447,774.1151423430473,808.7922921106359,7478450,808.7922921106359,0.0,1.0
2024-06-27 14:44:32.726873,823.5717838523599,846.3043079276066,794.2847709278121,814.697499341491,1310375,814.697499341491,0.0,1.0
2024-06-28 14:44:32.726873,826.7089132083681,844.7363976545079,810.2716937456182,826.0426767111514,3126453,826.0426767111514,0.0,1.0
2024-06-29 14:44:32.726873,817.5758048999896,829.6132089186382,794.2244859975883,806.2183967183624,2271300,806.2183967183624,0.0,1.0
2024-06-30 14:44:32.726873,805.1217148139863,843.3027324601046,785.7634346237695,803.4535255095296,6238631,803.4535255095296,0.0,1.0
2024-07-01 14:44:32.726873,808.6244984481864,839.4980160639147,766.7194277888158,806.6582537399788,4842411,806.6582537399788,0.0,1.0
2024-07-02 14:44:32.726873,833.3360182523625,839.174086052258,793.3195490279921,820.9672079902075,7310208,820.9672079902075,0.0,1.0
2024-07-03 14:44:32.726873,812.0906829088034,850.6384679630625,792.5075888646697,815.2380605471463,7127764,815.2380605471463,0.0,1.0
2024-07-04 14:44:32.726873,794.9793913577627,826.453048428436,758.7230245904193,806.7903100502417,6859046,806.7903100502417,0.0,1.0
2024-07-05 14:44:32.726873,801.9518200464731,853.9164177313082,775.9135243261751,817.3579490564083,7034207,817.3579490564083,0.0,1.0
2024-07-06 14:44:32.726873,821.6338790522685,854.4932878834854,774.0170021028476,813.3334128561178,8940879,813.3334128561178,0.0,1.0
2024-07-07 14:44:32.726873,826.1431252220092,843.70748589545,784.3074361908016,822.1864499053289,4341861,822.1864499053289,0.0,1.0
2024-07-08 14:44:32.726873,812.1932355461844,813.1057065574345,781.3243937237074,805.6168316985892,8359201,805.6168316985892,0.0,1.0
2024-07-09 14:44:32.726873,800.2039051293999,820.3727944566705,765.5036931058023,809.4981038087476,3615804,809.4981038087476,0.0,1.0
2024-07-10 14:44:32.726873,797.2241181442139,830.899866801204,779.9857748503101,808.9910063807664,5312717,808.9910063807664,0.0,1.0
2024-07-11 14:44:32.726873,782.9105218097064,823.7032045743482,770.7544646570595,798.4143010681294,2982243,798.4143010681294,0.0,1.0
2024-07-12 14:44:32.726873,811.2703092598847,826.6717420977675,803.1814047456692,816.1480159574589,4413654,816.1480159574589,0.0,1.0
2024-07-13 14:44:32.726873,818.8694070825835,824.575128370052,783.303468878991,815.9347285459747,6986417,815.9347285459747,0.0,1.0
2024-07-14 14:44:32.726873,810.0062396317392,847.4739894644864,776.2890244831264,813.512673027963,8863020,813.512673027963,0.0,1.0
2024-07-15 14:44:32.726873,809.2240834073675,851.1829923453085,772.9938199744238,811.2530297651497,4270209,811.2530297651497,0.0,1.0
2024-07-16 14:44:32.726873,812.5088859997817,833.8652832199705,785.0473547923106,799.5825563157596,9604008,799.5825563157596,0.0,1.0
2024-07-17 14:44:32.726873,804.7526704637488,816.6173272489987,792.9419483159688,809.6671731459728,8323988,809.6671731459728,0.0,1.0
2024-07-18 14:44:32.726873,811.0374300015851,822.0800017151287,771.334812587687,810.5838438457213,4324664,810.5838438457213,0.0,1.0
2024-07-19 14:44:32.726873,815.2719769208796,816.0216470821679,803.5545319597795,806.1255789561354,9210880,806.1255789561354,0.0,1.0
2024-07-20 14:44:32.726873,809.309782261625,849.8241483407432,770.9473365613352,812.6728571690543,4594058,812.6728571690543,0.0,1.0
2024-07-21 14:44:32.726873,822.4605262275942,827.302807107479,799.6919731868499,818.4635854912223,5584258,818.4635854912223,0.0,1.0
2024-07-22 14:44:32.726873,845.5023783750643,869.8746809360498,821.298526041309,833.422298572545,9117654,833.422298572545,0.0,1.0
2024-07-23 14:44:32.726873,831.1239094224995,842.5126017432593,811.1762587970525,816.4435803261206,5212377,816.4435803261206,0.0,1.0
2024-07-24 14:44:32.726873,805.8712326635638,840.0602193243305,794.3507768417107,817.4106687423925,1233782,817.4106687423925,0.0,1.0
2024-07-25 14:44:32.726873,828.1216530349565,855.0944194760874,806.1561403187072,814.2280683148657,7906117,814.2280683148657,0.0,1.0
2024-07-26 14:44:32.726873,795.6711852695994,828.9426731343258,769.3921628581459,795.9221779568996,7112674,795.9221779568996,0.0,1.0
2024-07-27 14:44:32.726873,807.1010540130115,823.3935962143872,799.6283117194151,814.9821139927607,5809109,814.9821139927607,0.0,1.0
2024-07-28 14:44:32.726873,814.6531299519273,816.4355401006364,777.1837639724756,815.9869174840256,4735466,815.9869174840256,0.0,1.0
2024-07-29 14:44:32.726873,856.286458341226,862.1471239096974,835.7358866904448,840.1543991468309,2583246,840.1543991468309,0.0,1.0
2024-07-30 14:44:32.726873,813.4954541842906,850.354597383943,795.093876912428,813.7357310115294,1726331,813.7357310115294,0.0,1.0
2024-07-31 14:44:32.726873,813.203366050428,854.5897685511899,805.7746626278571,818.8121767200395,2794291,818.8121767200395,0.0,1.0
2024-08-01 14:44:32.726873,819.938948063589,844.4310615912354,793.2528452902669,815.5869482370135,7353385,815.5869482370135,0.0,1.0
2024-08-02 14:44:32.726873,796.0237331943895,828.5369753709947,781.8377025112189,804.3846481952332,5952075,804.3846481952332,0.0,1.0
2024-08-03 14:44:32.726873,813.5957709170276,855.1574679080676,794.3299313080308,827.6370193539415,4898606,827.6370193539415,0.0,1.0
2024-08-04 14:44:32.726873,811.6353566692411,831.0896013416791,800.7427849570475,823.8654841730215,3878117,823.8654841730215,0.0,1.0
2024-08-05 14:44:32.726873,812.1283672491217,862.0856145411066,774.8366500879193,824.393835953947,5481617,824.393835953947,0.0,1.0
2024-08-06 14:44:32.726873,796.2830855646149,824.4354299514082,758.8717984693972,807.5270045729318,8374626,807.5270045729318,0.0,1.0
2024-08-07 14:44:32.726873,818.7838890551051,846.7014946756121,787.9609019493959,830.7861848676027,6287913,830.7861848676027,0.0,1.0
2024-08-08 14:44:32.726873,807.4012979953964,828.3500394353041,769.1379775340661,802.8770937676816,4733149,802.8770937676816,0.0,1.0
2024-08-09 14:44:32.726873,812.4302832586841,824.8339562855441,807.2219375930882,822.9015379709697,6316741,822.9015379709697,0.0,1.0
2024-08-10 14:44:32.726873,833.8950176628273,846.0510958619697,801.3403393726796,839.0748859284295,3804802,839.0748859284295,0.0,1.0
2024-08-11 14:44:32.726873,820.2170445084132,850.4844320890679,806.4280066232448,807.4023290563854,5157263,807.4023290563854,0.0,1.0
2024-08-12 14:44:32.726873,810.9365786983881,815.1428013827688,784.049805801306,811.7820776490272,5488198,811.7820776490272,0.0,1.0
2024-08-13 14:44:32.726873,824.0653006140305,848.9171368342008,785.1038791107738,818.578931233294,3733460,818.578931233294,0.0,1.0
2024-08-14 14:44:32.726873,802.0329943493575,822.6546010291628,793.5995575477247,812.6850236786182,8084609,812.6850236786182,0.0,1.0
2024-08-15 14:44:32.726873,792.4748260567136,817.9680852415564,778.951551244491,802.3505085464816,7216538,802.3505085464816,0.0,1.0
2024-08-16 14:44:32.726873,803.6448655094031,830.4975266157217,783.4812437112502,818.6801352425657,5115362,818.6801352425657,0.0,1.0
2024-08-17 14:44:32.726873,796.8153165865311,821.8692739690715,779.100659940254,807.5088309946071,2252557,807.5088309946071,0.0,1.0
2024-08-18 14:44:32.726873,815.716303381173,852.5940794107137,804.2637190099853,823.0051550755825,2490687,823.0051550755825,0.0,1.0
2024-08-19 14:44:32.726873,798.7576668487545,821.2340791668391,767.9437823146329,809.2123510642554,5057025,809.2123510642554,0.0,1.0
2024-08-20 14:44:32.726873,820.3217042515067,857.6635998632241,820.1713358400935,834.0433000941315,6272864,834.0433000941315,0.0,1.0
2024-08-21 14:44:32.726873,798.5445080268282,830.1490302870926,797.5380689302077,810.8487857579563,4788963,810.8487857579563,0.0,1.0
2024-08-22 14:44:32.726873,814.318515718833,842.662512108309,800.0812023148849,815.5980661566246,4874910,815.5980661566246,0.0,1.0
2024-08-23 14:44:32.726873,817.3756640505385,865.8333985499717,784.6619380147356,827.0912161297406,4368045,827.0912161297406,0.0,1.0
2024-08-24 14:44:32.726873,802.4045631072861,836.3361637361924,789.5752472359876,806.7847634290671,6185773,806.7847634290671,0.0,1.0
2024-08-25 14:44:32.726873,821.6176608309364,830.4476013847291,783.3956691769249,821.5053685768106,5832691,821.5053685768106,0.0,1.0
2024-08-26 14:44:32.726873,838.7792469012902,840.0870352284264,792.0933992119604,832.4395594109561,1968616,832.4395594109561,0.0,1.0
2024-08-27 14:44:32.726873,788.6254320584228,813.9662108985092,759.3549244198126,803.4306621598822,5217733,803.4306621598822,0.0,1.0
2024-08-28 14:44:32.726873,831.3276920398779,856.0629301755234,799.4167239746297,821.4891957281801,8914520,821.4891957281801,0.0,1.0
2024-08-29 14:44:32.726873,826.5863517432199,828.7117455208886,816.9625511446463,822.3790477227041,2490036,822.3790477227041,0.0,1.0
2024-08-30 14:44:32.726873,813.8880900577619,848.2788170477219,802.7853978219329,827.7358111353554,3869729,827.7358111353554,0.0,1.0
2024-08-31 14:44:32.726873,819.7547985309246,844.2180379993489,797.2948281409,807.6854379461643,8585159,807.6854379461643,0.0,1.0
2024-09-01 14:44:32.726873,820.5732962810938,834.2868768435685,783.8067497341772,806.987741561465,8179156,806.987741561465,0.0,1.0
2024-09-02 14:44:32.726873,811.0550184234049,857.370379244724,784.5308830899086,825.5490859858393,9944718,825.5490859858393,0.0,1.0
2024-09-03 14:44:32.726873,816.0877927713309,827.8257263464587,790.4234133885998,823.4368796993649,8904428,823.4368796993649,0.0,1.0
2024-09-04 14:44:32.726873,833.1908092459114,836.3210147043815,822.6010361455719,823.1093241078544,5202271,823.1093241078544,0.0,1.0
2024-09-05 14:44:32.726873,832.390927778259,862.6978134969597,784.648840612743,824.206240336728,5042879,824.206240336728,0.0,1.0
2024-09-06 14:44:32.726873,803.8058827342633,834.2473242936913,798.4618394525058,814.078873663336,3322523,814.078873663336,0.0,1.0
2024-09-07 14:44:32.726873,813.7668587509673,851.678448226917,796.6238592869383,823.3390204880935,5746771,823.3390204880935,0.0,1.0
2024-09-08 14:44:32.726873,819.8148932232715,842.0012959239897,796.8033212145576,824.084570886833,9640145,824.084570886833,0.0,1.0
2024-09-09 14:44:32.726873,813.6436715738976,824.1780769763985,802.466553278066,814.1476946109451,2756124,814.1476946109451,0.0,1.0
2024-09-10 14:44:32.726873,844.0600851571456,878.6286637575707,818.5241966318134,840.086316540019,1841531,840.086316540019,0.0,1.0
2024-09-11 14:44:32.726873,821.9715745358236,859.332300721144,816.7694495211404,826.3042632750519,1864645,826.3042632750519,0.0,1.0
2024-09-12 14:44:32.726873,808.5767008501352,837.9181835791201,804.5621928902181,809.7902617312702,2428127,809.7902617312702,0.0,1.0
2024-09-13 14:44:32.726873,836.6064537605232,847.9903726688298,804.4536970838071,828.4061954269977,6130076,828.4061954269977,0.0,1.0
2024-09-14 14:44:32.726873,797.178390854122,836.2013935728381,768.3535282085923,812.2312052757487,9859690,812.2312052757487,0.0,1.0
2024-09-15 14:44:32.726873,821.7672735562971,844.9663988570745,805.0176156043995,829.9862306528091,5254849,829.9862306528091,0.0,1.0
2024-09-16 14:44:32.726873,840.9546687223692,844.8054873291345,830.1849613313218,833.8387030428213,8574587,833.8387030428213,0.0,1.0
2024-09-17 14:44:32.726873,827.0541187880762,864.9875173283895,782.050004042735,814.1832867065928,7515350,814.1832867065928,0.0,1.0
2024-09-18 14:44:32.726873,832.5499344054691,838.2453515153205,816.4736041692582,832.1612338199158,9336900,832.1612338199158,0.0,1.0
2024-09-19 14:44:32.726873,827.8546921703805,867.1876147721865,811.5614794369772,826.7926444342002,2615777,826.7926444342002,0.0,1.0
2024-09-20 14:44:32.726873,817.9648388093455,849.5548477017945,807.0496306293255,831.0227994021427,4512664,831.0227994021427,0.0,1.0
2024-09-21 14:44:32.726873,840.1365333754319,849.7007302403067,803.6564476510126,841.9074902660999,1973181,841.9074902660999,0.0,1.0
2024-09-22 14:44:32.726873,821.6937011335878,843.9575308885438,808.9630128209232,820.6230419168944,2491633,820.6230419168944,0.0,1.0
2024-09-23 14:44:32.726873,807.2744893726026,851.279012785111,803.6027031011447,815.6769240707108,3061774,815.6769240707108,0.0,1.0
2024-09-24 14:44:32.726873,806.9388499990697,844.2747701137675,773.8415715609167,814.4565040553931,3790358,814.4565040553931,0.0,1.0
2024-09-25 14:44:32.726873,811.3287475497972,848.2116197971466,780.3985965872724,815.3309081393567,4860562,815.3309081393567,0.0,1.0
2024-09-26 14:44:32.726873,807.0588771057247,849.9595276368453,805.9045849416012,822.8553565322326,7976610,822.8553565322326,0.0,1.0
2024-09-27 14:44:32.726873,821.2883875415594,855.8069582362075,787.6556816481295,827.1752560119028,2765524,827.1752560119028,0.0,1.0
2024-09-28 14:44:32.726873,817.1265388567361,861.7681507315436,811.177248623693,826.668006894399,2250632,826.668006894399,0.0,1.0
2024-09-29 14:44:32.726873,826.5672648476398,842.7003567219807,805.5839396727233,832.3102940288218,7210715,832.3102940288218,0.0,1.0
2024-09-30 14:44:32.726873,811.7685512343143,844.4776359589736,781.214844227017,824.3058430946033,9526086,824.3058430946033,0.0,1.0
2024-10-01 14:44:32.726873,851.9522569619736,861.3752511229491,833.427464834373,838.84852758476,4243087,838.84852758476,0.0,1.0
2024-10-02 14:44:32.726873,824.8805671555032,865.6159744853842,799.011463630963,821.8039811181699,1909711,821.8039811181699,0.0,1.0
2024-10-03 14:44:32.726873,857.8919034920273,898.3869466886862,831.1259270615856,851.7896037538083,4711584,851.7896037538083,0.0,1.0
2024-10-04 14:44:32.726873,840.593791371812,842.2508880143098,804.3586730509445,830.9819482029249,7913283,830.9819482029249,0.0,1.0
2024-10-05 14:44:32.726873,816.2401970348637,845.0887971360482,799.6277031734824,816.2910617984745,2619715,816.2910617984745,0.0,1.0
2024-10-06 14:44:32.726873,800.8363901121093,851.9621473718032,767.3423639974109,814.2910750193889,3590310,814.2910750193889,0.0,1.0
2024-10-07 14:44:32.726873,831.1939677050456,838.6986245843505,804.6931248635275,829.9620867897945,7314768,829.9620867897945,0.0,1.0
2024-10-08 14:44:32.726873,825.8990463109105,849.3523175244229,821.7813531612136,823.0400974214667,9324454,823.0400974214667,0.0,1.0
2024-10-09 14:44:32.726873,840.725738769045,879.2094675352512,801.6699646918912,832.5520928530088,9815995,832.5520928530088,0.0,1.0
2024-10-10 14:44:32.726873,828.0121533231685,831.6910632508144,813.8008426456656,830.2818267951859,7726451,830.2818267951859,0.0,1.0
2024-10-11 14:44:32.726873,812.6692919107751,853.7256637761272,785.2494262767314,824.9585240602445,9064220,824.9585240602445,0.0,1.0
2024-10-12 14:44:32.726873,810.2869541498737,829.508241955012,801.109365598849,817.3562386434918,2544613,817.3562386434918,0.0,1.0
2024-10-13 14:44:32.726873,806.3724796916359,848.2886918932012,771.330501623043,810.8130662146798,2297638,810.8130662146798,0.0,1.0
2024-10-14 14:44:32.726873,826.42937279484,866.5549256198036,820.3939491806896,821.6337515782309,8134897,821.6337515782309,0.0,1.0
2024-10-15 14:44:32.726873,837.1636815415407,876.6889620606662,812.0014202633528,834.8002516794984,8748670,834.8002516794984,0.0,1.0
2024-10-16 14:44:32.726873,823.7455254799571,848.1592330583683,792.2805248544153,828.5145638149285,3430525,828.5145638149285,0.0,1.0
2024-10-17 14:44:32.726873,829.8955808370791,865.6658501645348,776.3424357547875,814.0536012238691,8439103,814.0536012238691,0.0,1.0
2024-10-18 14:44:32.726873,831.8850313820135,867.0134315272139,793.9923568981018,828.3801609068635,3456070,828.3801609068635,0.0,1.0
2024-10-19 14:44:32.726873,821.908102261786,843.8917511970797,802.1730181318362,830.6388880830027,9878234,830.6388880830027,0.0,1.0
2024-10-20 14:44:32.726873,805.0534790491682,851.9906477278521,778.3660840785412,818.0845025610656,1288859,818.0845025610656,0.0,1.0
2024-10-21 14:44:32.726873,817.0920859962282,830.1309126529229,810.1011836202466,828.5976906198948,6008341,828.5976906198948,0.0,1.0
2024-10-22 14:44:32.726873,819.3682460424105,852.4589000848545,796.0526114655066,827.7798893822621,5749766,827.7798893822621,0.0,1.0
2024-10-23 14:44:32.726873,804.8313850221667,825.2887351877778,774.5984683951325,815.9054618568587,2546236,815.9054618568587,0.0,1.0
2024-10-24 14:44:32.726873,820.6312570611059,836.060259015095,804.9221175153418,831.0504010760103,9982913,831.0504010760103,0.0,1.0
2024-10-25 14:44:32.726873,826.0552346991022,836.4236739931342,813.9443239528614,833.2177353735724,5257341,833.2177353735724,0.0,1.0
2024-10-26 14:44:32.726873,827.6216995587585,867.7723794587615,793.1529899665467,838.5777651790056,4759834,838.5777651790056,0.0,1.0
2024-10-27 14:44:32.726873,851.7289204310141,866.2029872295993,803.5282913671549,838.4226359049644,3627988,838.4226359049644,0.0,1.0
2024-10-28 14:44:32.726873,800.5735766175637,843.7521806406754,762.0128065576783,814.2452843424071,6477093,814.2452843424071,0.0,1.0
2024-10-29 14:44:32.726873,819.5838687512343,822.2621188832054,807.9896379854421,818.7810902601893,9592974,818.7810902601893,0.0,1.0
